년도,역명,월,역번호,승차인원,하차인원,_source_file
2022,서대전네거리,2,1107,115906,122535,대전교통공사_역별 수송실적_20221231.csv
2022,서대전네거리,3,1107,133457,141680,대전교통공사_역별 수송실적_20221231.csv
2022,서대전네거리,4,1107,145075,154529,대전교통공사_역별 수송실적_20221231.csv
2022,서대전네거리,5,1107,167143,176389,대전교통공사_역별 수송실적_20221231.csv
2022,서대전네거리,6,1107,157843,166343,대전교통공사_역별 수송실적_20221231.csv
2022,서대전네거리,7,1107,157560,166988,대전교통공사_역별 수송실적_20221231.csv
2022,서대전네거리,8,1107,145229,154128,대전교통공사_역별 수송실적_20221231.csv
2022,서대전네거리,9,1107,152472,161525,대전교통공사_역별 수송실적_20221231.csv
2022,서대전네거리,10,1107,170192,179891,대전교통공사_역별 수송실적_20221231.csv
2022,서대전네거리,11,1107,166232,175476,대전교통공사_역별 수송실적_20221231.csv
2022,서대전네거리,12,1107,170642,180281,대전교통공사_역별 수송실적_20221231.csv
2023,서대전네거리,1,1107,152154,160278,대전교통공사_역별 수송실적_20231231.csv
2023,서대전네거리,2,1107,156241,163510,대전교통공사_역별 수송실적_20231231.csv
2023,서대전네거리,3,1107,178736,186235,대전교통공사_역별 수송실적_20231231.csv
2023,서대전네거리,4,1107,164385,173417,대전교통공사_역별 수송실적_20231231.csv
2023,서대전네거리,5,1107,169373,178087,대전교통공사_역별 수송실적_20231231.csv
2023,서대전네거리,6,1107,165616,173704,대전교통공사_역별 수송실적_20231231.csv
2023,서대전네거리,7,1107,157439,164952,대전교통공사_역별 수송실적_20231231.csv
2023,서대전네거리,8,1107,170421,180813,대전교통공사_역별 수송실적_20231231.csv
2023,서대전네거리,9,1107,155981,163049,대전교통공사_역별 수송실적_20231231.csv
2023,서대전네거리,10,1107,180946,187916,대전교통공사_역별 수송실적_20231231.csv
2023,서대전네거리,11,1107,166149,173788,대전교통공사_역별 수송실적_20231231.csv
2023,서대전네거리,12,1107,167043,173552,대전교통공사_역별 수송실적_20231231.csv
2024,서대전네거리,1,1107,161491,167977,대전교통공사_역별 수송실적_20241231.csv
2024,서대전네거리,2,1107,147962,154298,대전교통공사_역별 수송실적_20241231.csv
2024,서대전네거리,3,1107,167686,174824,대전교통공사_역별 수송실적_20241231.csv
2024,서대전네거리,4,1107,168123,175698,대전교통공사_역별 수송실적_20241231.csv
2024,서대전네거리,5,1107,171508,179441,대전교통공사_역별 수송실적_20241231.csv
2024,서대전네거리,6,1107,153742,161976,대전교통공사_역별 수송실적_20241231.csv
2024,서대전네거리,7,1107,157703,165646,대전교통공사_역별 수송실적_20241231.csv
2024,서대전네거리,8,1107,162517,176145,대전교통공사_역별 수송실적_20241231.csv
2024,서대전네거리,9,1107,142096,151197,대전교통공사_역별 수송실적_20241231.csv
2024,서대전네거리,10,1107,162990,171188,대전교통공사_역별 수송실적_20241231.csv
2024,서대전네거리,11,1107,164387,172950,대전교통공사_역별 수송실적_20241231.csv
2024,서대전네거리,12,1107,166311,175019,대전교통공사_역별 수송실적_20241231.csv
2026,서대전네거리,1,1107,164439,170982,대전교통공사_역별 수송실적_20260731.csv
2026,서대전네거리,2,1107,143504,148741,대전교통공사_역별 수송실적_20260731.csv
2026,서대전네거리,3,1107,175337,182381,대전교통공사_역별 수송실적_20260731.csv
2026,서대전네거리,4,1107,181381,188059,대전교통공사_역별 수송실적_20260731.csv
2026,서대전네거리,5,1107,175371,184193,대전교통공사_역별 수송실적_20260731.csv
2026,서대전네거리,6,1107,169431,178405,대전교통공사_역별 수송실적_20260731.csv
2026,서대전네거리,7,1107,163887,171773,대전교통공사_역별 수송실적_20260731.csv
2015,시청,1,1111,257499,279492,대전교통공사_역별 수송실적_20151231.csv
2015,시청,2,1111,212537,231948,대전교통공사_역별 수송실적_20151231.csv
2015,시청,3,1111,244560,267168,대전교통공사_역별 수송실적_20151231.csv
2015,시청,4,1111,234969,256849,대전교통공사_역별 수송실적_20151231.csv
2015,시청,5,1111,239125,259496,대전교통공사_역별 수송실적_20151231.csv
2015,시청,6,1111,197407,216631,대전교통공사_역별 수송실적_20151231.csv
2015,시청,7,1111,239081,261438,대전교통공사_역별 수송실적_20151231.csv
2015,시청,8,1111,226607,246055,대전교통공사_역별 수송실적_20151231.csv
2015,시청,9,1111,220134,240641,대전교통공사_역별 수송실적_20151231.csv
2015,시청,10,1111,235137,255423,대전교통공사_역별 수송실적_20151231.csv
2015,시청,11,1111,229521,249634,대전교통공사_역별 수송실적_20151231.csv
2015,시청,12,1111,252730,278638,대전교통공사_역별 수송실적_20151231.csv
2016,시청,1,1111,246792,264458,대전교통공사_역별 수송실적_20161231.csv
2016,시청,2,1111,220653,239177,대전교통공사_역별 수송실적_20161231.csv
2016,시청,3,1111,243704,263443,대전교통공사_역별 수송실적_20161231.csv
2016,시청,4,1111,229977,249952,대전교통공사_역별 수송실적_20161231.csv
2016,시청,5,1111,236060,256405,대전교통공사_역별 수송실적_20161231.csv
2016,시청,6,1111,227846,247507,대전교통공사_역별 수송실적_20161231.csv
2016,시청,7,1111,239782,258378,대전교통공사_역별 수송실적_20161231.csv
2016,시청,8,1111,228994,246753,대전교통공사_역별 수송실적_20161231.csv
2016,시청,9,1111,211172,230725,대전교통공사_역별 수송실적_20161231.csv
2016,시청,10,1111,227859,247749,대전교통공사_역별 수송실적_20161231.csv
2016,시청,11,1111,231941,253458,대전교통공사_역별 수송실적_20161231.csv
2016,시청,12,1111,250892,276371,대전교통공사_역별 수송실적_20161231.csv
2017,시청,1,1111,238379,258937,대전교통공사_역별 수송실적_20171231.csv
2017,시청,2,1111,241025,261589,대전교통공사_역별 수송실적_20171231.csv
2017,시청,3,1111,243053,265507,대전교통공사_역별 수송실적_20171231.csv
2017,시청,4,1111,223137,242867,대전교통공사_역별 수송실적_20171231.csv
2017,시청,5,1111,232729,252252,대전교통공사_역별 수송실적_20171231.csv
2017,시청,6,1111,227366,246416,대전교통공사_역별 수송실적_20171231.csv
2017,시청,7,1111,234092,249596,대전교통공사_역별 수송실적_20171231.csv
2017,시청,8,1111,228399,243645,대전교통공사_역별 수송실적_20171231.csv
2017,시청,9,1111,231467,250435,대전교통공사_역별 수송실적_20171231.csv
2017,시청,10,1111,202956,220118,대전교통공사_역별 수송실적_20171231.csv
2017,시청,11,1111,229787,247996,대전교통공사_역별 수송실적_20171231.csv
2017,시청,12,1111,238152,257458,대전교통공사_역별 수송실적_20171231.csv
2018,시청,1,1111,251064,267065,대전교통공사_역별 수송실적_20181231.csv
2018,시청,2,1111,210406,224643,대전교통공사_역별 수송실적_20181231.csv
2018,시청,3,1111,237603,255727,대전교통공사_역별 수송실적_20181231.csv
2018,시청,4,1111,222779,239059,대전교통공사_역별 수송실적_20181231.csv
2018,시청,5,1111,235987,251878,대전교통공사_역별 수송실적_20181231.csv
2018,시청,6,1111,222799,237191,대전교통공사_역별 수송실적_20181231.csv
2018,시청,7,1111,231981,244190,대전교통공사_역별 수송실적_20181231.csv
2018,시청,8,1111,219836,231598,대전교통공사_역별 수송실적_20181231.csv
2018,시청,9,1111,205278,218308,대전교통공사_역별 수송실적_20181231.csv
2018,시청,10,1111,232173,246615,대전교통공사_역별 수송실적_20181231.csv
2018,시청,11,1111,231676,246104,대전교통공사_역별 수송실적_20181231.csv
2018,시청,12,1111,235978,251070,대전교통공사_역별 수송실적_20181231.csv
2019,시청,1,1111,249661,262497,대전교통공사_역별 수송실적_20191231.csv
2019,시청,2,1111,207601,218843,대전교통공사_역별 수송실적_20191231.csv
2019,시청,3,1111,230631,245325,대전교통공사_역별 수송실적_20191231.csv
2019,시청,4,1111,227035,241544,대전교통공사_역별 수송실적_20191231.csv
2019,시청,5,1111,239782,257170,대전교통공사_역별 수송실적_20191231.csv
2019,시청,6,1111,219821,232601,대전교통공사_역별 수송실적_20191231.csv
2019,시청,7,1111,243356,256142,대전교통공사_역별 수송실적_20191231.csv
2019,시청,8,1111,226702,236938,대전교통공사_역별 수송실적_20191231.csv
2019,시청,9,1111,209190,223528,대전교통공사_역별 수송실적_20191231.csv
2019,시청,10,1111,232719,246186,대전교통공사_역별 수송실적_20191231.csv
2019,시청,11,1111,228583,243687,대전교통공사_역별 수송실적_20191231.csv
2019,시청,12,1111,243570,258798,대전교통공사_역별 수송실적_20191231.csv
2020,시청,1,1111,229647,240866,대전교통공사_역별 수송실적_20200531.csv
2020,시청,2,1111,182695,191688,대전교통공사_역별 수송실적_20200531.csv
2020,시청,3,1111,116903,121941,대전교통공사_역별 수송실적_20200531.csv
2020,시청,4,1111,136378,142378,대전교통공사_역별 수송실적_20200531.csv
2020,시청,5,1111,164595,173226,대전교통공사_역별 수송실적_20200531.csv
2020,시청,6,1111,156422,166285,대전교통공사_역별 수송실적_20211231.csv
2020,시청,7,1111,160643,171690,대전교통공사_역별 수송실적_20211231.csv
2020,시청,8,1111,151145,158616,대전교통공사_역별 수송실적_20211231.csv
2020,시청,9,1111,142980,150492,대전교통공사_역별 수송실적_20211231.csv
2020,시청,10,1111,154564,165243,대전교통공사_역별 수송실적_20211231.csv
2020,시청,11,1111,167048,177872,대전교통공사_역별 수송실적_20211231.csv
2020,시청,12,1111,147267,153878,대전교통공사_역별 수송실적_20211231.csv
2021,시청,1,1111,161858,166260,대전교통공사_역별 수송실적_20211231.csv
2021,시청,2,1111,154030,158525,대전교통공사_역별 수송실적_20211231.csv
2021,시청,3,1111,176640,186177,대전교통공사_역별 수송실적_20211231.csv
2021,시청,4,1111,166701,172227,대전교통공사_역별 수송실적_20211231.csv
2021,시청,5,1111,163721,170228,대전교통공사_역별 수송실적_20211231.csv
2021,시청,6,1111,169202,174930,대전교통공사_역별 수송실적_20211231.csv
2021,시청,7,1111,167941,171294,대전교통공사_역별 수송실적_20211231.csv
2021,시청,8,1111,153430,154616,대전교통공사_역별 수송실적_20211231.csv
2021,시청,9,1111,153159,157129,대전교통공사_역별 수송실적_20211231.csv
2021,시청,10,1111,168627,173263,대전교통공사_역별 수송실적_20211231.csv
2021,시청,11,1111,184039,191019,대전교통공사_역별 수송실적_20211231.csv
2021,시청,12,1111,186248,190351,대전교통공사_역별 수송실적_20211231.csv
2022,시청,1,1111,189916,188655,대전교통공사_역별 수송실적_20221231.csv
2022,시청,2,1111,159807,159423,대전교통공사_역별 수송실적_20221231.csv
2022,시청,3,1111,168984,172442,대전교통공사_역별 수송실적_20221231.csv
2022,시청,4,1111,178231,185020,대전교통공사_역별 수송실적_20221231.csv
2022,시청,5,1111,198586,207261,대전교통공사_역별 수송실적_20221231.csv
2022,시청,6,1111,190946,198065,대전교통공사_역별 수송실적_20221231.csv
2022,시청,7,1111,201043,205867,대전교통공사_역별 수송실적_20221231.csv
2022,시청,8,1111,192033,194699,대전교통공사_역별 수송실적_20221231.csv
2022,시청,9,1111,184989,193512,대전교통공사_역별 수송실적_20221231.csv
2022,시청,10,1111,198501,206034,대전교통공사_역별 수송실적_20221231.csv
2022,시청,11,1111,200322,208630,대전교통공사_역별 수송실적_20221231.csv
2022,시청,12,1111,209440,215740,대전교통공사_역별 수송실적_20221231.csv
2023,시청,1,1111,203042,206841,대전교통공사_역별 수송실적_20231231.csv
2023,시청,2,1111,208782,212489,대전교통공사_역별 수송실적_20231231.csv
2023,시청,3,1111,215622,224443,대전교통공사_역별 수송실적_20231231.csv
2023,시청,4,1111,201171,209019,대전교통공사_역별 수송실적_20231231.csv
2023,시청,5,1111,211900,219794,대전교통공사_역별 수송실적_20231231.csv
2023,시청,6,1111,208804,216593,대전교통공사_역별 수송실적_20231231.csv
2023,시청,7,1111,215450,220428,대전교통공사_역별 수송실적_20231231.csv
2023,시청,8,1111,220703,225275,대전교통공사_역별 수송실적_20231231.csv
2023,시청,9,1111,200049,207642,대전교통공사_역별 수송실적_20231231.csv
2023,시청,10,1111,211646,222092,대전교통공사_역별 수송실적_20231231.csv
2023,시청,11,1111,213078,223653,대전교통공사_역별 수송실적_20231231.csv
2023,시청,12,1111,214266,224371,대전교통공사_역별 수송실적_20231231.csv
2024,시청,1,1111,233114,239946,대전교통공사_역별 수송실적_20241231.csv
2024,시청,2,1111,207447,214217,대전교통공사_역별 수송실적_20241231.csv
2024,시청,3,1111,215847,226228,대전교통공사_역별 수송실적_20241231.csv
2024,시청,4,1111,212905,223439,대전교통공사_역별 수송실적_20241231.csv
2024,시청,5,1111,217657,228388,대전교통공사_역별 수송실적_20241231.csv
2024,시청,6,1111,204618,213265,대전교통공사_역별 수송실적_20241231.csv
2024,시청,7,1111,223942,232920,대전교통공사_역별 수송실적_20241231.csv
2024,시청,8,1111,218857,224174,대전교통공사_역별 수송실적_20241231.csv
2024,시청,9,1111,191781,199420,대전교통공사_역별 수송실적_20241231.csv
2024,시청,10,1111,214931,223704,대전교통공사_역별 수송실적_20241231.csv
2024,시청,11,1111,213283,223183,대전교통공사_역별 수송실적_20241231.csv
2024,시청,12,1111,215508,225503,대전교통공사_역별 수송실적_20241231.csv
